subject,run,condition,configuration_id,window_length_sec,step_size_sec,outer_window_overlap_fraction,welch_segment_count,window_index,window_start_sec,window_end_sec,window_center_sec,start_sample,stop_sample,n_samples,feature_name,feature_unit,posterior_alpha_mean_psd
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,116,58.0,60.0,59.0,9280,9600,320,posterior_alpha_mean_psd,V^2/Hz,1.024777586324378e-09
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,0,0.0,2.0,1.0,0,320,320,posterior_alpha_mean_psd,V^2/Hz,7.309492750606161e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,1,2.0,4.0,3.0,320,640,320,posterior_alpha_mean_psd,V^2/Hz,2.8152674949028582e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,2,4.0,6.0,5.0,640,960,320,posterior_alpha_mean_psd,V^2/Hz,2.1689787465987362e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,3,6.0,8.0,7.0,960,1280,320,posterior_alpha_mean_psd,V^2/Hz,3.1123521575349794e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,4,8.0,10.0,9.0,1280,1600,320,posterior_alpha_mean_psd,V^2/Hz,2.4401089793044623e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,5,10.0,12.0,11.0,1600,1920,320,posterior_alpha_mean_psd,V^2/Hz,2.8729685946630585e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,6,12.0,14.0,13.0,1920,2240,320,posterior_alpha_mean_psd,V^2/Hz,3.113363468015894e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,7,14.0,16.0,15.0,2240,2560,320,posterior_alpha_mean_psd,V^2/Hz,3.252209914943961e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,8,16.0,18.0,17.0,2560,2880,320,posterior_alpha_mean_psd,V^2/Hz,5.304498565775396e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,9,18.0,20.0,19.0,2880,3200,320,posterior_alpha_mean_psd,V^2/Hz,4.6590219490905115e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,10,20.0,22.0,21.0,3200,3520,320,posterior_alpha_mean_psd,V^2/Hz,3.57952984169865e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,11,22.0,24.0,23.0,3520,3840,320,posterior_alpha_mean_psd,V^2/Hz,3.5028042079973393e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,12,24.0,26.0,25.0,3840,4160,320,posterior_alpha_mean_psd,V^2/Hz,2.2324590666677288e-10
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,13,26.0,28.0,27.0,4160,4480,320,posterior_alpha_mean_psd,V^2/Hz,5.6201174431403715e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,14,28.0,30.0,29.0,4480,4800,320,posterior_alpha_mean_psd,V^2/Hz,7.183756823186374e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,15,30.0,32.0,31.0,4800,5120,320,posterior_alpha_mean_psd,V^2/Hz,4.227431001468556e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,16,32.0,34.0,33.0,5120,5440,320,posterior_alpha_mean_psd,V^2/Hz,3.996241005951425e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,17,34.0,36.0,35.0,5440,5760,320,posterior_alpha_mean_psd,V^2/Hz,2.5048212188368973e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,18,36.0,38.0,37.0,5760,6080,320,posterior_alpha_mean_psd,V^2/Hz,3.194172801537068e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,19,38.0,40.0,39.0,6080,6400,320,posterior_alpha_mean_psd,V^2/Hz,8.266677780804465e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,20,40.0,42.0,41.0,6400,6720,320,posterior_alpha_mean_psd,V^2/Hz,7.570607472829475e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,21,42.0,44.0,43.0,6720,7040,320,posterior_alpha_mean_psd,V^2/Hz,4.425320605324195e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,22,44.0,46.0,45.0,7040,7360,320,posterior_alpha_mean_psd,V^2/Hz,6.55935563093422e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,23,46.0,48.0,47.0,7360,7680,320,posterior_alpha_mean_psd,V^2/Hz,8.304990547928864e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,24,48.0,50.0,49.0,7680,8000,320,posterior_alpha_mean_psd,V^2/Hz,4.2721571244968043e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,25,50.0,52.0,51.0,8000,8320,320,posterior_alpha_mean_psd,V^2/Hz,2.7317217286231865e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,26,52.0,54.0,53.0,8320,8640,320,posterior_alpha_mean_psd,V^2/Hz,1.7898612093770963e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,27,54.0,56.0,55.0,8640,8960,320,posterior_alpha_mean_psd,V^2/Hz,3.009575341874941e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,28,56.0,58.0,57.0,8960,9280,320,posterior_alpha_mean_psd,V^2/Hz,4.783569606609416e-11
1,1,baseline_eyes_open,win-2s_step-2s,2.0,2.0,0.0,3,29,58.0,60.0,59.0,9280,9600,320,posterior_alpha_mean_psd,V^2/Hz,5.843671409417565e-11
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,0,0.0,2.0,1.0,0,320,320,posterior_alpha_mean_psd,V^2/Hz,4.2916755355036793e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,1,2.0,4.0,3.0,320,640,320,posterior_alpha_mean_psd,V^2/Hz,2.5595067105345723e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,2,4.0,6.0,5.0,640,960,320,posterior_alpha_mean_psd,V^2/Hz,1.604935123900181e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,3,6.0,8.0,7.0,960,1280,320,posterior_alpha_mean_psd,V^2/Hz,2.496702511753018e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,4,8.0,10.0,9.0,1280,1600,320,posterior_alpha_mean_psd,V^2/Hz,4.064612839407884e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,5,10.0,12.0,11.0,1600,1920,320,posterior_alpha_mean_psd,V^2/Hz,3.91968184503194e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,6,12.0,14.0,13.0,1920,2240,320,posterior_alpha_mean_psd,V^2/Hz,3.291174458083052e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,7,14.0,16.0,15.0,2240,2560,320,posterior_alpha_mean_psd,V^2/Hz,4.57740031650973e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,8,16.0,18.0,17.0,2560,2880,320,posterior_alpha_mean_psd,V^2/Hz,4.0801593611763825e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,9,18.0,20.0,19.0,2880,3200,320,posterior_alpha_mean_psd,V^2/Hz,4.837383549996996e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,10,20.0,22.0,21.0,3200,3520,320,posterior_alpha_mean_psd,V^2/Hz,4.147547405728506e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,11,22.0,24.0,23.0,3520,3840,320,posterior_alpha_mean_psd,V^2/Hz,6.602206671895991e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,12,24.0,26.0,25.0,3840,4160,320,posterior_alpha_mean_psd,V^2/Hz,5.787210202493262e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,13,26.0,28.0,27.0,4160,4480,320,posterior_alpha_mean_psd,V^2/Hz,7.232185410106892e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,14,28.0,30.0,29.0,4480,4800,320,posterior_alpha_mean_psd,V^2/Hz,7.072926861239779e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,15,30.0,32.0,31.0,4800,5120,320,posterior_alpha_mean_psd,V^2/Hz,7.383338855642272e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,16,32.0,34.0,33.0,5120,5440,320,posterior_alpha_mean_psd,V^2/Hz,2.519217703725816e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,17,34.0,36.0,35.0,5440,5760,320,posterior_alpha_mean_psd,V^2/Hz,5.832167315531251e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,18,36.0,38.0,37.0,5760,6080,320,posterior_alpha_mean_psd,V^2/Hz,3.72063011557295e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,19,38.0,40.0,39.0,6080,6400,320,posterior_alpha_mean_psd,V^2/Hz,5.269474959326561e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,20,40.0,42.0,41.0,6400,6720,320,posterior_alpha_mean_psd,V^2/Hz,6.327429691884095e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,21,42.0,44.0,43.0,6720,7040,320,posterior_alpha_mean_psd,V^2/Hz,9.84100124135573e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,22,44.0,46.0,45.0,7040,7360,320,posterior_alpha_mean_psd,V^2/Hz,4.2267578401317304e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,23,46.0,48.0,47.0,7360,7680,320,posterior_alpha_mean_psd,V^2/Hz,3.4919124949300497e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,24,48.0,50.0,49.0,7680,8000,320,posterior_alpha_mean_psd,V^2/Hz,8.037948884203086e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,25,50.0,52.0,51.0,8000,8320,320,posterior_alpha_mean_psd,V^2/Hz,1.0632212692942622e-09
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,26,52.0,54.0,53.0,8320,8640,320,posterior_alpha_mean_psd,V^2/Hz,6.827763821856042e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,27,54.0,56.0,55.0,8640,8960,320,posterior_alpha_mean_psd,V^2/Hz,5.1547767330966e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,28,56.0,58.0,57.0,8960,9280,320,posterior_alpha_mean_psd,V^2/Hz,9.722727622657564e-10
1,2,baseline_eyes_closed,win-2s_step-2s,2.0,2.0,0.0,3,29,58.0,60.0,59.0,9280,9600,320,posterior_alpha_mean_psd,V^2/Hz,1.024777586324378e-09
